stage,matrix_group,instance_path,source_probe_json,scale,instance_id,mode,variant,b4_1_matrix_cell,b4_1_proof_tail_component,b4_1_formulation_profile,b4_1_harvesting_enabled,b4_1_hidden_negative_audit_enabled,b4_1_frontier_ledger_enabled,b4_1_official_certificate_allowed,phase,round,max_rounds,max_columns_per_round,max_tree_nodes,max_branch_depth,node_count,root_round_count,root_added_column_count,root_last_pricing_state,root_last_negative_column_count,tree_gate_issue_count,algorithm_status,certificate_scope,underlying_certificate_scope,pricing_state,exact_status,bpc_tree_optimal,b3_objective_diff_vs_b0,manual_rc_fail,pricing_rc_fail,certificate_leak,hidden_negative_count,hidden_negative_miss_reason_counts,hidden_negative_top_miss_reason,hidden_negative_worker_not_generated_count,hidden_negative_pruned_by_dominance_count,hidden_negative_pricing_timeout_only_count,active_column_count,pool_column_count,columns_added,active_columns_after_merge,new_task_set_count,replacement_task_set_count,best_negative_rc,last_best_reduced_cost,final_judge_wall_time,rmp_round_count,harvest_selected_count,harvest_candidate_negative_count,harvest_selected_new_task_set_count,harvest_selected_replacement_task_set_count,harvest_rejected_duplicate_count,harvest_rejected_not_addable_count,harvest_source_phase,harvest_best_true_rc,harvest_worst_selected_true_rc,harvest_avg_pairwise_jaccard,compact_optimization_harvest_enabled,compact_optimization_harvest_target,compact_optimization_harvest_no_good_scope,compact_optimization_harvest_found_count,compact_optimization_harvest_search_call_count,harvest_addability_audit_pass,harvest_pricing_rc_audit_available,harvest_pricing_rc_audit_pass,harvest_pricing_rc_max_abs_diff,tail_dual_stabilization_enabled,worker_dual_only,true_dual_rc_recomputed,worker_dual_source,official_dual_source,tail_dual_stabilization_alpha,tail_dual_stabilization_window,tail_dual_center_task_count,tail_dual_current_task_count,tail_dual_no_column_can_certify,global_remaining_rc_lb,underlying_global_remaining_rc_lb,frontier_lb_official,frontier_coverage_complete,underlying_frontier_coverage_complete,frontier_unsupported_region_count,underlying_frontier_unsupported_region_count,pending_complete_min_rc,underlying_pending_complete_min_rc,pricing_proof_kind,underlying_pricing_proof_kind,compact_final_judge_profile,compact_final_judge_formulation_profile,compact_final_judge_phase_mode,service_start_depot_travel_lb_enabled,service_start_depot_travel_lb_count,task_to_depot_return_travel_lb_enabled,task_to_depot_return_travel_lb_count,pair_route_duration_lb_enabled,pair_route_duration_lb_count,sortie_slot_position_bounds_enabled,sortie_slot_position_bound_count,demand_cover_cut_enabled,demand_cover_cut_count,demand_cover_subset_count,single_task_energy_lb_enabled,single_task_energy_lb_count,single_task_shadow_lb_enabled,single_task_shadow_lb_count,pair_energy_lb_enabled,pair_energy_lb_count,pair_energy_lb_exceeds_limit_count,pair_energy_infeasible_cut_enabled,pair_energy_infeasible_cut_count,pair_energy_infeasible_pair_count,pair_shadow_infeasible_cut_enabled,pair_shadow_infeasible_cut_count,pair_shadow_infeasible_pair_count,triple_shadow_infeasible_cut_enabled,triple_shadow_infeasible_cut_count,triple_shadow_infeasible_triple_count,triple_energy_infeasible_cut_enabled,triple_energy_infeasible_cut_count,triple_energy_infeasible_triple_count,negative_feasibility_skipped_for_proof_only,negative_feasibility_full_space_proof_attempted,negative_feasibility_full_space_proof_can_certify,phase_budget_sec,negative_feasibility_budget_sec,optimization_proof_budget_sec,negative_discovery_budget_exhausted,feasibility_proof_budget_exhausted,optimization_proof_missing,compact_pricing_dual_bound,new_negative_columns_found,negative_column_count,can_certify_no_negative,underlying_can_certify_no_negative,b4_1_certificate_suppressed,diagnostic_claimed_certificate,wall_time,fail_closed_reason
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_013_logical_graph.json,,20,lunar_ice_sp50_020_013_seed829013,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,9,789,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,33.28005,9,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,33.28005,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_013_logical_graph.json,,20,lunar_ice_sp50_020_013_seed829013,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,9,789,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,33.101691,9,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,33.101691,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_014_logical_graph.json,,20,lunar_ice_sp50_020_014_seed829014,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,9,746,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,33.570806,9,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,33.570806,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_014_logical_graph.json,,20,lunar_ice_sp50_020_014_seed829014,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,9,746,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,34.029233,9,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,34.029233,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_015_logical_graph.json,,20,lunar_ice_sp50_020_015_seed829015,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,5,9,706,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,60.971928,9,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,60.971928,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_015_logical_graph.json,,20,lunar_ice_sp50_020_015_seed829015,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,5,9,706,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,61.073481,9,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,61.073481,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_016_logical_graph.json,,20,lunar_ice_sp50_020_016_seed829016,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,15,7,522,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,52.534082,7,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,52.534082,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_016_logical_graph.json,,20,lunar_ice_sp50_020_016_seed829016,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,15,7,522,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,53.777629,7,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,53.777629,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_017_logical_graph.json,,20,lunar_ice_sp50_020_017_seed829017,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,5,7,589,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,59.041258,7,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,59.041258,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_017_logical_graph.json,,20,lunar_ice_sp50_020_017_seed829017,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,5,7,589,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,58.351729,7,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,58.351729,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_018_logical_graph.json,,20,lunar_ice_sp50_020_018_seed829018,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,8,549,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,21.016161,8,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,21.016161,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_018_logical_graph.json,,20,lunar_ice_sp50_020_018_seed829018,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,8,549,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,20.747824,8,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,20.747824,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_019_logical_graph.json,,20,lunar_ice_sp50_020_019_seed829019,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,3,7,493,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,24.564168,7,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,24.564168,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_019_logical_graph.json,,20,lunar_ice_sp50_020_019_seed829019,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,3,7,493,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,24.849836,7,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,24.849836,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_020_logical_graph.json,,20,lunar_ice_sp50_020_020_seed829020,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,7,564,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,15.174346,7,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,15.174346,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_020/instance_020_logical_graph.json,,20,lunar_ice_sp50_020_020_seed829020,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,7,564,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,{},,0,0,0,,,,,,,,,15.18926,7,0,0,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,0,15.18926,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_001_logical_graph.json,,5,lunar_ice_sp50_005_001_seed679001,stageA_B2B_R2_worker_tail_dual_on,,B2B_R2_worker_tail_dual_on,worker_candidate_search_tail_dual_diagnostic,B3B_representative_universe_branch_rc_audit,False,True,False,False,stage_a_solver,,1,32,31,4,0,0,0,,0,0,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,,INCOMPLETE_LIMIT,NOT_SOLVED,False,0.0,0,0,0,0,{},,0,0,0,,,7,,,,,,0.067854,0,7,18,,,11,11,,,,0.438095238,,,,,,,,,,True,True,True,tail_dual_stabilized_worker_dual,current_true_rmp_dual,0.7,5,5,5,False,,,,False,,,,,,,,,,,False,,False,,False,,,,,,,,,,,False,,,False,,,,,,,,,False,,,False,False,False,,,,False,False,False,,7,,False,,,0,0.067854,Stopped after max_rounds=1; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.
B,B4.1 Stage B 30-scale staged frontier,,/home/kai/work/GAT_BPC_moonTerk/runs/objective_normalized_cost_risk_completion_full/compact_pricing_replay_plus57_stage001_round3_negative_feas_mtz_endpoint_pair_600s/plus57_stage001_plus_replay_probe.json,,lunar_ice_sp50_030_001_seed929001,B4.1_compact_pricing_formulation,V2_latest_service_start_slot_bound,,,,,,,,negative_feasibility,3,,,,,,,,,,,COMPACT_HIGHS_PRICING_TIME_LIMIT_REACHED,DIAGNOSTIC_PRICING_FRONTIER,DIAGNOSTIC_PRICING_FRONTIER,,NOT_SOLVED,False,,0,0,0,,{},,0,0,0,,,,,,,,,59.162761,3,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,-0.488480363,-0.488480363,False,False,False,1,1,,,FRONTIER_BOUND_INCOMPLETE,FRONTIER_BOUND_INCOMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.488480363,0,0,False,False,False,0,59.162761,
B,B4.1 Stage B 30-scale staged frontier,,/home/kai/work/GAT_BPC_moonTerk/runs/objective_normalized_cost_risk_completion_full/compact_pricing_replay_plus57_stage001_round3_negative_feas_mtz_endpoint_pair_600s/plus57_stage001_plus_replay_probe.json,,lunar_ice_sp50_030_001_seed929001,B4.1_compact_pricing_formulation,V2_latest_service_start_slot_bound,,,,,,,,optimization_proof,3,,,,,,,,,,,COMPACT_HIGHS_PRICING_TIME_LIMIT_REACHED,DIAGNOSTIC_PRICING_FRONTIER,DIAGNOSTIC_PRICING_FRONTIER,,NOT_SOLVED,False,,0,0,0,,{},,0,0,0,,,,,,,,0.002707375,57.724054,3,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,-0.432157206,-0.432157206,False,False,False,1,1,0.002707375,0.002707375,FRONTIER_BOUND_INCOMPLETE,FRONTIER_BOUND_INCOMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.432157206,0,0,False,False,False,0,57.724054,
B,B4.1 Stage B 30-scale staged frontier,,/home/kai/work/GAT_BPC_moonTerk/runs/objective_normalized_cost_risk_completion_full/compact_pricing_replay_plus57_stage001_round3_negative_feas_mtz_endpoint_pair_600s/plus57_stage001_plus_replay_probe.json,,lunar_ice_sp50_030_001_seed929001,B4.1_compact_pricing_formulation,V4_combined_endpoint_pair_latest_start_time_window,,,,,,,,negative_feasibility,3,,,,,,,,,,,COMPACT_HIGHS_PRICING_TIME_LIMIT_REACHED,DIAGNOSTIC_PRICING_FRONTIER,DIAGNOSTIC_PRICING_FRONTIER,,NOT_SOLVED,False,,0,0,0,,{},,0,0,0,,,,,,,,,53.556298,3,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,-0.355313298,-0.355313298,False,False,False,1,1,,,FRONTIER_BOUND_INCOMPLETE,FRONTIER_BOUND_INCOMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.355313298,0,0,False,False,False,0,53.556298,
B,B4.1 Stage B 30-scale staged frontier,,/home/kai/work/GAT_BPC_moonTerk/runs/objective_normalized_cost_risk_completion_full/compact_pricing_replay_plus57_stage001_round3_negative_feas_mtz_endpoint_pair_600s/plus57_stage001_plus_replay_probe.json,,lunar_ice_sp50_030_001_seed929001,B4.1_compact_pricing_formulation,V4_combined_endpoint_pair_latest_start_time_window,,,,,,,,optimization_proof,3,,,,,,,,,,,COMPACT_HIGHS_PRICING_TIME_LIMIT_REACHED,DIAGNOSTIC_PRICING_FRONTIER,DIAGNOSTIC_PRICING_FRONTIER,,NOT_SOLVED,False,,0,0,0,,{},,0,0,0,,,,,,,,0.005458125,53.664631,3,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,-0.198360699,-0.198360699,False,False,False,1,1,0.005458125,0.005458125,FRONTIER_BOUND_INCOMPLETE,FRONTIER_BOUND_INCOMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.198360699,0,0,False,False,False,0,53.664631,
B,B4.1 Stage B 30-scale existing final-judge harvest evidence,,runs/b4_1_true_dual_proof_tail_stage_c_selected30_input_probes/instance_001/stage_001/probe.json,,lunar_ice_sp50_030_001_seed929001,B4.1_probe_final_judge_evidence,V2_latest_service_start_slot_bound,B4V2_frontier_ledger_diagnostic,true_dual_final_judge_probe_evidence,B4V2_latest_start_only,True,False,True,False,probe_final_judge_evidence,3,,,,,,,,,,,COMPACT_HIGHS_PRICING_BATCH_FOUND_NEGATIVE,DIAGNOSTIC_PRICING_FRONTIER,DIAGNOSTIC_PRICING_FRONTIER,,NOT_SOLVED,False,,0,0,0,,{},,0,0,0,,,,,1,0,-0.272798,-0.272798,59.762075,3,1,1,1,0,0,0,,-0.272798,-0.272798,,,,,,,True,,,,False,False,False,,,,,,,False,,,False,False,False,1,1,-0.272798,-0.272798,FRONTIER_BOUND_INCOMPLETE,FRONTIER_BOUND_INCOMPLETE,,,,False,,False,,False,,,,,,,,,,,False,,,False,,,,,,,,,False,,,False,False,False,,,,False,False,False,,,1,False,False,False,0,59.762075,
B,B4.1 Stage B 30-scale staged frontier,,/home/kai/work/GAT_BPC_moonTerk/runs/b4_1_true_dual_proof_tail_stage_b_30_worker_tail_hidden_probe/stage_b_worker_tail_hidden_negative/instance_001_logical_graph_b2_worker_tail_probe.json,,lunar_ice_sp50_030_001_seed929001,B4.1_worker_tail_hidden_negative_evidence,V2_latest_service_start_slot_bound,B4V2_hidden_negative_audit,worker_tail_hidden_negative_audit_diagnostic,B4V2_latest_start_only,False,True,True,False,worker_tail_hidden_negative_evidence,2,,,,,,,,,,,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,DIAGNOSTIC_PRICING_FRONTIER,,NOT_SOLVED,False,,0,0,0,0,{},,0,0,0,,,,,14,2,-0.38047,-0.38047,3.102362,2,16,16,14,2,2,0,,-0.38047,-0.0700505,0.138645833,,,,,,,,,,False,False,False,,,,,,,False,,,False,False,False,1,1,,,FRONTIER_BOUND_INCOMPLETE,FRONTIER_BOUND_INCOMPLETE,B4V2,B4V2_latest_start_only,harvest_then_proof,False,,False,,False,,,,,,,,,,,False,,,False,,,,,,,,,False,,,False,False,False,,,,False,False,False,,,0,False,False,False,0,3.102362,NO_HIDDEN_NEGATIVE
C,B4.1 Stage C 30-scale selected diagnostic,,/home/kai/work/GAT_BPC_moonTerk/runs/b4_1_true_dual_proof_tail_stage_c_selected30_input_probes/instance_001/stage_001/probe.json,,lunar_ice_sp50_030_001_seed929001,B4.1_selected_30_diagnostic,V4_combined_endpoint_pair_latest_start_time_window,B4V4_combined_formulation_diagnostic,compact_pricing_frontier_ledger_diagnostic,B4V4_endpoint_pair_latest_start_time_window,False,False,True,False,negative_feasibility,3,,,,,,,,,,,COMPACT_HIGHS_PRICING_TIME_LIMIT_REACHED,DIAGNOSTIC_PRICING_FRONTIER,DIAGNOSTIC_PRICING_FRONTIER,,NOT_SOLVED,False,,0,0,0,,{},,0,0,0,,,,,,,-0.30057,-0.30057,53.688443,3,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,-0.894535244,-0.894535244,False,False,False,1,1,-0.30057,-0.30057,FRONTIER_BOUND_INCOMPLETE,FRONTIER_BOUND_INCOMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.894535244,1,1,False,False,False,0,53.688443,
C,B4.1 Stage C 30-scale selected diagnostic,,/home/kai/work/GAT_BPC_moonTerk/runs/b4_1_true_dual_proof_tail_stage_c_selected30_input_probes/instance_001/stage_001/probe.json,,lunar_ice_sp50_030_001_seed929001,B4.1_selected_30_diagnostic,V4_combined_endpoint_pair_latest_start_time_window,B4V4_combined_formulation_diagnostic,compact_pricing_frontier_ledger_diagnostic,B4V4_endpoint_pair_latest_start_time_window,False,False,True,False,optimization_proof,3,,,,,,,,,,,COMPACT_HIGHS_PRICING_TIME_LIMIT_REACHED,DIAGNOSTIC_PRICING_FRONTIER,DIAGNOSTIC_PRICING_FRONTIER,,NOT_SOLVED,False,,0,0,0,,{},,0,0,0,,,,,,,-0.5269085,-0.5269085,57.103192,3,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,-0.891977561,-0.891977561,False,False,False,1,1,-0.5269085,-0.5269085,FRONTIER_BOUND_INCOMPLETE,FRONTIER_BOUND_INCOMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.891977561,1,1,False,False,False,0,57.103192,
